               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 491,             0.02539,           0.0076688,           0.0025957,             0.88814,             0.63084,             0.67225,             0.37523,            0.035452,           0.0077585,            0.008644,            0.002855,            0.002855,            0.002855
                 492,            0.024818,           0.0070067,           0.0026829,             0.89206,             0.63561,              0.6775,             0.37573,            0.035423,           0.0077544,           0.0085406,           0.0028387,           0.0028387,           0.0028387
                 493,            0.025015,           0.0072672,           0.0024793,             0.89686,             0.63255,             0.67509,             0.37587,             0.03538,           0.0077418,           0.0084966,           0.0028224,           0.0028224,           0.0028224
                 494,            0.024757,           0.0074687,           0.0029469,             0.89965,              0.6274,              0.6739,             0.37607,            0.035332,           0.0077306,           0.0086093,           0.0028062,           0.0028062,           0.0028062
                 495,            0.024724,           0.0075181,           0.0028882,             0.89471,             0.63118,             0.67322,             0.37636,            0.035342,           0.0077288,           0.0086142,             0.00279,             0.00279,             0.00279
                 496,            0.024916,           0.0074067,           0.0026271,             0.89655,             0.62299,             0.67034,             0.37601,            0.035391,           0.0077459,           0.0086949,           0.0027739,           0.0027739,           0.0027739
                 497,             0.02469,           0.0072014,           0.0026742,             0.88564,             0.62738,             0.66786,             0.37484,            0.035412,           0.0077727,           0.0087623,           0.0027579,           0.0027579,           0.0027579
                 498,            0.024713,           0.0074739,            0.002544,             0.91243,              0.6118,             0.66726,             0.37537,            0.035416,           0.0077837,           0.0087015,           0.0027419,           0.0027419,           0.0027419
                 499,            0.023909,           0.0076465,           0.0024143,             0.91045,             0.61532,             0.66829,             0.37592,            0.035424,            0.007803,           0.0084604,            0.002726,            0.002726,            0.002726
                 500,            0.024171,           0.0071514,           0.0026949,             0.91101,             0.61046,             0.66806,             0.37501,            0.035458,           0.0078212,           0.0084954,           0.0027101,           0.0027101,           0.0027101
                 501,            0.024343,            0.007321,           0.0024167,             0.91284,             0.61334,             0.66966,             0.37517,            0.035483,           0.0078194,           0.0084417,           0.0026943,           0.0026943,           0.0026943
                 502,            0.024071,            0.007158,           0.0023991,             0.91369,             0.61222,             0.66853,             0.37424,            0.035483,           0.0078253,           0.0084363,           0.0026785,           0.0026785,           0.0026785
                 503,            0.024649,           0.0077114,           0.0029963,              0.8899,             0.63048,             0.67009,             0.37379,            0.035485,           0.0078288,           0.0083254,           0.0026628,           0.0026628,           0.0026628
                 504,            0.024365,           0.0076338,           0.0024162,             0.91246,             0.61057,             0.66996,             0.37481,            0.035458,           0.0078226,            0.008371,           0.0026472,           0.0026472,           0.0026472
                 505,            0.024511,           0.0076034,            0.003043,             0.90268,             0.61731,             0.66819,             0.37488,             0.03541,           0.0078213,           0.0084156,           0.0026316,           0.0026316,           0.0026316
                 506,            0.024803,           0.0076192,           0.0026454,             0.90762,             0.61537,             0.66991,             0.37535,            0.035352,           0.0078224,           0.0085115,           0.0026161,           0.0026161,           0.0026161
                 507,            0.025137,           0.0075266,           0.0027164,             0.90638,             0.61701,             0.67027,             0.37475,            0.035273,           0.0078189,           0.0086774,           0.0026006,           0.0026006,           0.0026006
                 508,            0.024307,           0.0070967,           0.0024785,             0.91077,             0.61304,             0.66974,             0.37556,            0.035216,           0.0078013,           0.0088208,           0.0025852,           0.0025852,           0.0025852
                 509,             0.02436,           0.0075487,           0.0025449,             0.91274,             0.61573,             0.67216,             0.37593,            0.035186,           0.0077993,           0.0089722,           0.0025698,           0.0025698,           0.0025698
                 510,            0.024623,           0.0075748,           0.0028436,             0.91175,             0.61953,             0.67524,              0.3771,            0.035195,           0.0077819,           0.0090019,           0.0025545,           0.0025545,           0.0025545
                 511,            0.024279,           0.0073945,            0.002673,             0.90474,             0.61718,             0.66963,             0.37606,            0.035224,           0.0077833,           0.0089355,           0.0025393,           0.0025393,           0.0025393
                 512,            0.024488,           0.0073337,           0.0024847,             0.90597,             0.62074,             0.67449,             0.37725,            0.035204,           0.0077725,           0.0089455,           0.0025241,           0.0025241,           0.0025241
                 513,            0.024406,            0.007509,           0.0024055,             0.90119,             0.61814,             0.66913,             0.37645,            0.035182,           0.0077442,           0.0089641,            0.002509,            0.002509,            0.002509
                 514,            0.023949,           0.0071363,           0.0024955,             0.89232,             0.62244,             0.66649,             0.37651,            0.035167,           0.0077355,           0.0089843,           0.0024939,           0.0024939,           0.0024939
                 515,            0.023576,           0.0073188,           0.0023046,             0.89577,             0.61876,             0.66434,             0.37569,            0.035152,           0.0077367,            0.009053,           0.0024789,           0.0024789,           0.0024789
                 516,            0.024229,           0.0070878,            0.002578,             0.89379,             0.61687,             0.66203,             0.37647,            0.035132,           0.0077212,           0.0089955,            0.002464,            0.002464,            0.002464
                 517,            0.024417,           0.0071113,           0.0028379,             0.89372,             0.61725,             0.66313,             0.37709,            0.035118,           0.0077252,           0.0090404,           0.0024491,           0.0024491,           0.0024491
                 518,            0.022889,            0.007325,           0.0021186,             0.89831,             0.60914,             0.65973,             0.37725,             0.03511,           0.0077248,           0.0089462,           0.0024343,           0.0024343,           0.0024343
                 519,            0.024667,           0.0073894,           0.0027863,             0.89475,              0.6218,             0.66665,             0.37796,            0.035105,           0.0077382,           0.0088958,           0.0024195,           0.0024195,           0.0024195
                 520,            0.023926,           0.0072531,           0.0025059,             0.89848,             0.61917,             0.66659,             0.37698,            0.035092,           0.0077414,            0.008879,           0.0024048,           0.0024048,           0.0024048
                 521,            0.023514,           0.0073014,           0.0022699,              0.9051,             0.61181,              0.6644,             0.37688,            0.035056,           0.0077319,           0.0089406,           0.0023902,           0.0023902,           0.0023902
                 522,            0.023966,           0.0072439,           0.0025178,              0.9162,              0.6043,             0.66516,             0.37814,            0.035049,           0.0077263,           0.0089449,           0.0023757,           0.0023757,           0.0023757
                 523,            0.023989,           0.0075058,           0.0024471,             0.91622,             0.60401,             0.66676,             0.37697,            0.035055,           0.0077389,           0.0089316,           0.0023611,           0.0023611,           0.0023611
                 524,            0.024392,           0.0070693,           0.0027114,             0.91784,              0.6068,             0.66811,             0.37775,            0.035083,           0.0077447,           0.0088528,           0.0023467,           0.0023467,           0.0023467
                 525,            0.023892,           0.0072551,           0.0025188,             0.90499,             0.61416,             0.66628,             0.37796,            0.035129,           0.0077465,           0.0089808,           0.0023323,           0.0023323,           0.0023323
                 526,            0.024074,           0.0072456,           0.0025416,             0.91934,             0.60429,             0.66438,             0.37764,            0.035133,           0.0077426,           0.0089893,            0.002318,            0.002318,            0.002318
                 527,            0.023724,           0.0071764,            0.002645,             0.91614,             0.60466,             0.66413,             0.37713,            0.035141,           0.0077242,           0.0089797,           0.0023038,           0.0023038,           0.0023038
                 528,            0.023518,           0.0073191,           0.0025242,             0.91544,             0.60563,             0.66411,             0.37629,            0.035172,           0.0077401,           0.0090238,           0.0022896,           0.0022896,           0.0022896
                 529,            0.024205,           0.0070682,            0.002605,             0.91873,             0.60306,             0.66799,             0.37736,             0.03519,           0.0077549,           0.0090669,           0.0022755,           0.0022755,           0.0022755
                 530,            0.023976,           0.0073811,           0.0027153,             0.91617,             0.60216,              0.6659,             0.37623,            0.035203,           0.0077638,           0.0090935,           0.0022614,           0.0022614,           0.0022614
                 531,            0.023899,           0.0074032,           0.0023762,             0.91442,             0.60028,             0.66541,             0.37552,            0.035187,           0.0077693,           0.0090864,           0.0022474,           0.0022474,           0.0022474
                 532,            0.024684,           0.0074693,           0.0028123,             0.91455,             0.59922,             0.66546,             0.37548,            0.035191,           0.0077751,           0.0090285,           0.0022335,           0.0022335,           0.0022335
                 533,            0.023642,              0.0076,           0.0026037,             0.90882,             0.60377,             0.66452,             0.37598,            0.035208,           0.0077818,           0.0089705,           0.0022196,           0.0022196,           0.0022196
                 534,            0.023485,           0.0076482,           0.0024475,             0.90963,             0.60207,             0.66508,             0.37584,            0.035202,           0.0077848,            0.008928,           0.0022058,           0.0022058,           0.0022058
                 535,             0.02388,           0.0068985,           0.0026902,             0.90911,             0.60413,             0.66713,             0.37743,            0.035191,            0.007789,           0.0089705,           0.0021921,           0.0021921,           0.0021921
                 536,            0.023465,             0.00717,           0.0024793,             0.88882,              0.6206,             0.66718,             0.37709,            0.035211,           0.0078039,           0.0089056,           0.0021785,           0.0021785,           0.0021785
                 537,            0.023594,           0.0071268,           0.0023991,             0.88594,              0.6211,             0.66642,             0.37604,             0.03523,            0.007815,           0.0088727,           0.0021649,           0.0021649,           0.0021649
                 538,            0.023972,           0.0070763,           0.0024612,             0.91204,               0.608,             0.67163,              0.3767,            0.035194,           0.0078203,           0.0087876,           0.0021513,           0.0021513,           0.0021513
                 539,            0.022971,           0.0069588,           0.0023282,             0.88622,             0.62429,             0.67034,             0.37703,            0.035172,             0.00784,           0.0087773,           0.0021379,           0.0021379,           0.0021379
                 540,            0.024308,           0.0070704,           0.0024565,             0.89048,             0.62625,             0.67201,             0.37717,             0.03516,           0.0078586,           0.0087111,           0.0021245,           0.0021245,           0.0021245
                 541,            0.023727,           0.0072928,            0.002263,             0.87989,             0.63731,             0.67196,             0.37844,            0.035135,           0.0078635,           0.0086724,           0.0021112,           0.0021112,           0.0021112
                 542,            0.023227,            0.007256,           0.0023665,             0.88113,             0.63355,             0.67067,             0.37749,             0.03512,           0.0078575,           0.0086899,           0.0020979,           0.0020979,           0.0020979
                 543,            0.023096,           0.0070574,           0.0024304,             0.88007,              0.6323,             0.67069,             0.37731,            0.035081,           0.0078476,           0.0086768,           0.0020847,           0.0020847,           0.0020847
                 544,            0.022986,             0.00695,           0.0024473,             0.90236,             0.61317,             0.67108,             0.37766,            0.035062,           0.0078424,            0.008566,           0.0020716,           0.0020716,           0.0020716
                 545,            0.022783,           0.0071779,           0.0023788,             0.88071,             0.62757,             0.66869,             0.37751,            0.035064,            0.007853,           0.0086176,           0.0020586,           0.0020586,           0.0020586
                 546,            0.023258,           0.0074451,           0.0024634,             0.88216,             0.63034,             0.67202,             0.37916,            0.035023,           0.0078473,           0.0084942,           0.0020456,           0.0020456,           0.0020456
                 547,            0.023288,           0.0072641,           0.0022411,             0.88525,             0.63162,             0.67226,             0.37997,            0.034997,           0.0078476,           0.0084654,           0.0020327,           0.0020327,           0.0020327
                 548,            0.022685,           0.0070548,           0.0023473,             0.88004,             0.62416,             0.66533,             0.37932,            0.035022,           0.0078583,           0.0084646,           0.0020199,           0.0020199,           0.0020199
                 549,            0.022913,           0.0070034,           0.0021886,             0.88309,             0.62483,             0.66938,             0.37904,            0.035037,           0.0078654,           0.0084701,           0.0020071,           0.0020071,           0.0020071
                 550,            0.023208,           0.0070454,           0.0022961,             0.87775,             0.62156,             0.66715,             0.37763,            0.035048,           0.0078603,           0.0084683,           0.0019944,           0.0019944,           0.0019944
                 551,            0.023736,           0.0074323,           0.0022774,             0.88043,              0.6205,             0.66617,             0.37832,            0.035079,           0.0078609,           0.0084876,           0.0019818,           0.0019818,           0.0019818
                 552,            0.022945,           0.0068523,           0.0020254,             0.88368,             0.61868,             0.66607,              0.3785,            0.035086,           0.0078598,           0.0084067,           0.0019692,           0.0019692,           0.0019692
                 553,            0.023086,           0.0069931,           0.0020346,             0.89121,             0.61958,             0.66726,              0.3781,            0.035091,           0.0078617,           0.0083783,           0.0019567,           0.0019567,           0.0019567
                 554,            0.023159,           0.0072398,           0.0023797,             0.89174,             0.61853,             0.66737,             0.37841,            0.035081,           0.0078578,           0.0083905,           0.0019443,           0.0019443,           0.0019443
                 555,            0.023399,           0.0071017,           0.0026533,             0.88224,             0.62846,             0.66878,             0.37787,            0.035086,           0.0078576,           0.0084027,            0.001932,            0.001932,            0.001932
                 556,            0.022956,           0.0068836,           0.0024542,             0.88772,              0.6232,             0.66788,             0.37726,            0.035077,           0.0078625,           0.0084185,           0.0019197,           0.0019197,           0.0019197
                 557,             0.02369,           0.0074714,           0.0029437,             0.88564,             0.62922,             0.66743,              0.3772,            0.035091,           0.0078722,           0.0084305,           0.0019075,           0.0019075,           0.0019075
                 558,             0.02423,           0.0070056,           0.0027919,              0.8908,             0.62593,             0.66894,             0.37717,            0.035109,           0.0078685,           0.0084205,           0.0018954,           0.0018954,           0.0018954
                 559,            0.022925,           0.0071716,           0.0025509,             0.88452,             0.63096,             0.66915,             0.37793,            0.035126,           0.0078556,           0.0083394,           0.0018833,           0.0018833,           0.0018833
                 560,            0.023028,           0.0072142,           0.0024647,             0.89058,             0.62781,             0.67005,             0.37758,            0.035144,            0.007857,           0.0083299,           0.0018713,           0.0018713,           0.0018713
                 561,            0.023052,           0.0070933,           0.0025296,             0.88699,             0.63049,             0.67004,             0.37744,            0.035136,           0.0078642,           0.0083734,           0.0018594,           0.0018594,           0.0018594
                 562,            0.023259,             0.00691,           0.0024477,             0.88803,             0.62446,             0.67069,             0.37682,            0.035148,           0.0078743,           0.0083681,           0.0018476,           0.0018476,           0.0018476
                 563,            0.023101,           0.0072798,           0.0024295,             0.89591,             0.61766,             0.66813,             0.37703,            0.035151,           0.0078756,            0.008466,           0.0018358,           0.0018358,           0.0018358
                 564,            0.023159,           0.0069483,           0.0022871,             0.90184,             0.61475,             0.66882,             0.37789,            0.035144,           0.0078761,           0.0085448,           0.0018241,           0.0018241,           0.0018241
                 565,             0.02359,           0.0071222,           0.0025644,             0.90124,             0.61602,             0.66898,             0.37784,            0.035131,           0.0078795,           0.0085918,           0.0018125,           0.0018125,           0.0018125
                 566,            0.023015,           0.0069223,           0.0021654,             0.90499,             0.61212,             0.66833,             0.37747,            0.035118,            0.007877,           0.0086165,            0.001801,            0.001801,            0.001801
                 567,            0.023437,           0.0069115,           0.0023942,             0.89756,             0.61958,              0.6686,             0.37783,            0.035128,           0.0078856,           0.0086284,           0.0017895,           0.0017895,           0.0017895
                 568,            0.022755,           0.0069794,           0.0024938,             0.89566,             0.62014,             0.66881,             0.37696,            0.035125,           0.0078883,           0.0086272,           0.0017781,           0.0017781,           0.0017781
                 569,            0.022327,           0.0069895,           0.0022039,             0.89814,             0.62103,             0.67036,              0.3776,            0.035119,           0.0078901,           0.0086404,           0.0017668,           0.0017668,           0.0017668
                 570,            0.023343,           0.0071375,           0.0021974,             0.89625,             0.62225,             0.66937,             0.37699,            0.035113,           0.0079051,           0.0086889,           0.0017556,           0.0017556,           0.0017556
                 571,            0.022651,           0.0070534,           0.0022273,             0.90523,             0.61435,             0.66941,             0.37696,            0.035103,           0.0079026,           0.0087519,           0.0017444,           0.0017444,           0.0017444
                 572,            0.022562,           0.0066724,           0.0024582,              0.8941,             0.62117,             0.66886,             0.37798,            0.035097,            0.007913,           0.0088668,           0.0017333,           0.0017333,           0.0017333
                 573,            0.022658,           0.0072474,           0.0023186,              0.8952,             0.61652,             0.66578,              0.3775,            0.035112,           0.0079089,            0.008893,           0.0017223,           0.0017223,           0.0017223
                 574,            0.023192,           0.0071655,           0.0023858,             0.89843,             0.61463,             0.66455,             0.37753,            0.035112,           0.0079056,           0.0089072,           0.0017114,           0.0017114,           0.0017114
                 575,             0.02241,           0.0070235,           0.0023111,              0.8986,             0.61245,             0.66544,              0.3778,            0.035099,           0.0079054,            0.008931,           0.0017005,           0.0017005,           0.0017005
                 576,            0.022098,           0.0070219,           0.0021264,             0.89549,              0.6139,             0.66477,             0.37768,            0.035086,           0.0079002,           0.0089493,           0.0016897,           0.0016897,           0.0016897
                 577,            0.023035,           0.0071073,           0.0022886,             0.89601,             0.61178,             0.66408,             0.37727,            0.035093,           0.0078994,           0.0089837,            0.001679,            0.001679,            0.001679
                 578,            0.022992,           0.0069094,           0.0024402,             0.89385,             0.61413,             0.66413,             0.37768,            0.035097,           0.0079079,           0.0090366,           0.0016684,           0.0016684,           0.0016684
                 579,             0.02256,           0.0070243,            0.002203,             0.89604,             0.61251,             0.66532,             0.37856,            0.035099,           0.0078922,           0.0089547,           0.0016579,           0.0016579,           0.0016579
                 580,            0.023043,            0.006844,           0.0025651,             0.90511,             0.60831,             0.66724,             0.37866,            0.035101,           0.0078916,           0.0088926,           0.0016474,           0.0016474,           0.0016474
                 581,            0.022816,           0.0073074,           0.0021302,             0.90467,             0.60795,             0.66772,             0.37895,            0.035101,           0.0078924,           0.0088548,            0.001637,            0.001637,            0.001637
                 582,            0.022136,           0.0069237,           0.0019856,             0.90598,             0.60905,             0.66802,             0.37812,            0.035074,            0.007892,           0.0088237,           0.0016267,           0.0016267,           0.0016267
                 583,             0.02232,           0.0066996,           0.0021909,             0.90558,             0.60765,             0.66694,             0.37752,            0.035053,           0.0078909,           0.0088199,           0.0016164,           0.0016164,           0.0016164
                 584,            0.022497,           0.0068243,            0.002534,             0.87316,             0.63018,             0.66647,             0.37724,            0.035048,           0.0078902,           0.0088233,           0.0016063,           0.0016063,           0.0016063
                 585,            0.022797,           0.0071163,           0.0023441,             0.89704,             0.61022,             0.66654,             0.37716,            0.035067,           0.0078972,           0.0088239,           0.0015962,           0.0015962,           0.0015962
                 586,            0.022918,           0.0070929,           0.0025475,             0.87025,             0.62723,             0.66581,             0.37716,            0.035079,           0.0078956,            0.008828,           0.0015862,           0.0015862,           0.0015862
                 587,            0.022576,           0.0071453,           0.0024718,             0.89829,             0.60852,             0.66646,             0.37682,             0.03509,           0.0079067,           0.0088862,           0.0015762,           0.0015762,           0.0015762
                 588,            0.022153,           0.0072341,           0.0021853,             0.89238,             0.61505,             0.66507,             0.37659,            0.035096,           0.0079033,            0.008894,           0.0015664,           0.0015664,           0.0015664
                 589,            0.022727,           0.0072711,           0.0021624,             0.89432,             0.61428,              0.6646,             0.37669,            0.035113,           0.0079075,           0.0088967,           0.0015566,           0.0015566,           0.0015566
                 590,            0.022651,           0.0069304,            0.002518,              0.8973,             0.61548,             0.66651,             0.37697,            0.035121,           0.0079159,           0.0088818,           0.0015469,           0.0015469,           0.0015469
                 591,            0.022041,           0.0070012,           0.0021576,              0.8968,             0.61323,             0.66438,             0.37645,            0.035135,           0.0079234,           0.0088876,           0.0015373,           0.0015373,           0.0015373
                 592,            0.022389,           0.0065017,           0.0021815,             0.92033,             0.59666,             0.66497,             0.37604,            0.035142,           0.0079298,           0.0088999,           0.0015278,           0.0015278,           0.0015278
                 593,            0.022674,           0.0072088,           0.0022967,             0.91951,             0.59931,             0.66567,             0.37574,            0.035144,           0.0079401,           0.0089268,           0.0015183,           0.0015183,           0.0015183
                 594,             0.02241,           0.0068713,           0.0020772,             0.90036,             0.61846,             0.66941,             0.37633,             0.03513,           0.0079433,           0.0089739,            0.001509,            0.001509,            0.001509
                 595,            0.021892,           0.0066561,           0.0020135,             0.90182,              0.6152,             0.66706,             0.37685,            0.035132,           0.0079454,           0.0090019,           0.0014997,           0.0014997,           0.0014997
                 596,            0.022344,           0.0065221,           0.0021583,             0.89864,             0.61536,             0.66686,             0.37667,            0.035139,           0.0079438,           0.0090383,           0.0014905,           0.0014905,           0.0014905
                 597,             0.02228,           0.0070497,           0.0021901,             0.89721,             0.61718,             0.66812,             0.37744,             0.03514,           0.0079419,           0.0090849,           0.0014813,           0.0014813,           0.0014813
                 598,            0.022586,           0.0068348,           0.0024313,             0.89676,             0.61723,             0.66772,             0.37797,            0.035139,           0.0079431,           0.0091081,           0.0014723,           0.0014723,           0.0014723
                 599,             0.02235,           0.0065682,           0.0021908,              0.8981,             0.61499,             0.66608,             0.37651,            0.035136,           0.0079428,           0.0091775,           0.0014633,           0.0014633,           0.0014633
                 600,            0.021576,           0.0066415,           0.0022376,             0.90095,             0.61723,             0.66853,             0.37612,            0.035122,           0.0079541,           0.0091696,           0.0014544,           0.0014544,           0.0014544
                 601,            0.022092,           0.0067011,           0.0021261,             0.90122,             0.61715,             0.67214,             0.37717,            0.035103,           0.0079523,           0.0091974,           0.0014456,           0.0014456,           0.0014456
                 602,            0.022156,             0.00659,           0.0022048,             0.90116,             0.61533,             0.66888,             0.37634,            0.035094,            0.007949,           0.0091947,           0.0014369,           0.0014369,           0.0014369
                 603,            0.022526,           0.0067436,           0.0023303,             0.90252,             0.61596,             0.67112,             0.37684,            0.035096,           0.0079476,           0.0091916,           0.0014283,           0.0014283,           0.0014283
                 604,            0.022825,           0.0071019,           0.0024554,             0.90211,             0.61479,              0.6703,             0.37632,            0.035091,           0.0079408,           0.0092344,           0.0014197,           0.0014197,           0.0014197
                 605,            0.022233,           0.0068819,           0.0025706,              0.9013,             0.61222,              0.6679,             0.37609,            0.035076,           0.0079296,           0.0092564,           0.0014112,           0.0014112,           0.0014112
                 606,            0.022467,           0.0070841,           0.0023289,             0.89955,             0.61198,             0.66745,             0.37629,             0.03507,           0.0079291,           0.0092782,           0.0014029,           0.0014029,           0.0014029
                 607,            0.021976,           0.0069916,           0.0021172,             0.89951,               0.613,             0.66736,             0.37682,            0.035066,           0.0079244,           0.0093175,           0.0013945,           0.0013945,           0.0013945
                 608,            0.022323,           0.0071496,           0.0022676,             0.89797,             0.61476,             0.66569,             0.37541,            0.035076,           0.0079298,           0.0093125,           0.0013863,           0.0013863,           0.0013863
                 609,            0.022864,           0.0070759,           0.0024007,             0.90058,             0.61374,             0.66529,             0.37581,            0.035089,           0.0079307,           0.0093122,           0.0013782,           0.0013782,           0.0013782
                 610,            0.021528,           0.0067182,           0.0022204,             0.90129,              0.6131,             0.66481,             0.37635,            0.035096,            0.007928,           0.0093492,           0.0013701,           0.0013701,           0.0013701
                 611,            0.022497,           0.0065523,            0.002189,             0.90151,             0.61281,             0.66484,             0.37723,            0.035085,           0.0079278,           0.0093433,           0.0013621,           0.0013621,           0.0013621
                 612,            0.022215,           0.0071263,           0.0022849,             0.90455,             0.61244,             0.66597,             0.37735,            0.035086,           0.0079305,           0.0093783,           0.0013542,           0.0013542,           0.0013542
                 613,            0.022175,           0.0069631,           0.0022185,             0.90745,             0.61279,             0.66758,             0.37667,            0.035094,           0.0079256,           0.0094095,           0.0013464,           0.0013464,           0.0013464
                 614,            0.022134,           0.0069795,           0.0022085,             0.90882,             0.61068,             0.66651,             0.37736,            0.035109,           0.0079158,           0.0094367,           0.0013387,           0.0013387,           0.0013387
                 615,            0.022627,           0.0070591,           0.0021545,             0.90789,             0.61206,             0.66662,             0.37618,             0.03511,           0.0079193,           0.0094643,            0.001331,            0.001331,            0.001331
                 616,            0.022687,           0.0066861,           0.0022996,             0.90864,             0.61131,             0.66625,             0.37695,            0.035101,           0.0079176,           0.0095058,           0.0013235,           0.0013235,           0.0013235
                 617,            0.022116,           0.0066496,           0.0022413,             0.90514,             0.61345,             0.66684,             0.37682,            0.035099,           0.0079154,            0.009512,            0.001316,            0.001316,            0.001316
                 618,            0.022081,            0.006946,           0.0023098,             0.90816,             0.61184,             0.66583,             0.37776,            0.035101,           0.0079117,           0.0095421,           0.0013086,           0.0013086,           0.0013086
                 619,            0.022551,            0.006991,           0.0020593,             0.90762,             0.61115,             0.66459,             0.37754,            0.035093,           0.0079084,           0.0095236,           0.0013013,           0.0013013,           0.0013013
                 620,            0.022052,           0.0068671,           0.0021292,             0.90851,             0.61136,             0.66645,             0.37739,            0.035095,           0.0079143,            0.009523,           0.0012941,           0.0012941,           0.0012941
                 621,            0.022153,           0.0072067,            0.002197,             0.90675,             0.61186,             0.66792,             0.37758,            0.035093,            0.007916,           0.0095225,           0.0012869,           0.0012869,           0.0012869
                 622,            0.021845,           0.0070056,           0.0022962,             0.90675,              0.6102,             0.66695,             0.37712,            0.035089,           0.0079201,           0.0095171,           0.0012799,           0.0012799,           0.0012799
                 623,            0.022097,           0.0068835,           0.0021964,              0.9048,             0.61308,             0.66819,             0.37818,            0.035092,           0.0079294,           0.0094819,           0.0012729,           0.0012729,           0.0012729
                 624,             0.02171,           0.0068798,           0.0023131,             0.90295,             0.61303,             0.66784,             0.37914,            0.035083,            0.007925,           0.0094486,            0.001266,            0.001266,            0.001266
                 625,            0.021895,           0.0070798,           0.0020888,             0.90659,             0.61257,             0.66901,              0.3792,            0.035082,           0.0079276,           0.0093994,           0.0012592,           0.0012592,           0.0012592
                 626,             0.02222,           0.0069278,           0.0022124,             0.90527,             0.61165,             0.66842,             0.37965,            0.035087,           0.0079364,           0.0093546,           0.0012525,           0.0012525,           0.0012525
                 627,             0.02175,           0.0069421,           0.0022655,             0.90068,             0.61416,             0.66704,             0.37923,            0.035088,           0.0079388,           0.0093226,           0.0012459,           0.0012459,           0.0012459
                 628,            0.021874,           0.0071337,           0.0020847,              0.8877,             0.62779,             0.66802,             0.37887,              0.0351,           0.0079463,           0.0093016,           0.0012394,           0.0012394,           0.0012394
                 629,            0.022031,           0.0066201,           0.0021837,             0.88934,             0.62859,             0.66893,             0.37925,            0.035104,           0.0079457,           0.0092642,           0.0012329,           0.0012329,           0.0012329
                 630,            0.021632,           0.0069285,           0.0021934,             0.89087,             0.62766,             0.66927,             0.37902,            0.035104,           0.0079494,           0.0092508,           0.0012265,           0.0012265,           0.0012265
                 631,            0.021601,            0.006935,           0.0022061,             0.88726,             0.62966,             0.66931,             0.37856,            0.035106,           0.0079557,           0.0092333,           0.0012202,           0.0012202,           0.0012202
                 632,            0.022179,           0.0064494,           0.0021137,             0.90639,             0.61699,             0.67063,              0.3788,            0.035108,           0.0079558,           0.0092255,            0.001214,            0.001214,            0.001214
                 633,            0.021761,           0.0069708,           0.0021687,             0.90599,             0.61506,             0.66774,             0.37794,            0.035109,           0.0079586,           0.0092309,           0.0012079,           0.0012079,           0.0012079
                 634,            0.022276,           0.0067591,           0.0022331,             0.90651,             0.61624,             0.66831,             0.37859,            0.035098,           0.0079612,           0.0092107,           0.0012019,           0.0012019,           0.0012019
                 635,            0.021747,           0.0063267,            0.001914,               0.906,             0.61588,             0.66837,             0.37851,            0.035086,           0.0079533,           0.0092016,            0.001196,            0.001196,            0.001196
                 636,            0.021415,           0.0068368,           0.0022292,             0.91006,              0.6132,             0.66863,             0.37874,            0.035072,           0.0079579,           0.0091717,           0.0011901,           0.0011901,           0.0011901
                 637,             0.02118,           0.0068908,           0.0019896,             0.91007,             0.61117,             0.66832,             0.37878,            0.035068,            0.007949,            0.009144,           0.0011844,           0.0011844,           0.0011844
                 638,            0.021457,           0.0069632,           0.0023181,             0.89425,             0.62147,              0.6678,             0.37883,            0.035059,           0.0079485,           0.0091105,           0.0011787,           0.0011787,           0.0011787
                 639,            0.022036,           0.0070514,           0.0024777,             0.89297,             0.62147,             0.66696,             0.37838,            0.035063,            0.007952,           0.0091056,           0.0011731,           0.0011731,           0.0011731
                 640,            0.022016,            0.007132,           0.0021993,             0.90697,             0.60979,             0.66644,             0.37862,            0.035068,           0.0079526,           0.0091221,           0.0011676,           0.0011676,           0.0011676
                 641,            0.022145,           0.0068589,           0.0022122,             0.89203,             0.62115,             0.66745,             0.37898,            0.035065,           0.0079591,            0.009152,           0.0011622,           0.0011622,           0.0011622
                 642,            0.022511,           0.0067626,           0.0023245,             0.89307,             0.62216,             0.66798,             0.37899,            0.035072,           0.0079582,           0.0091439,           0.0011568,           0.0011568,           0.0011568
                 643,            0.021249,           0.0067345,           0.0021754,             0.89399,             0.62288,             0.67008,             0.37861,            0.035085,           0.0079666,           0.0091655,           0.0011516,           0.0011516,           0.0011516
                 644,            0.022023,           0.0070419,           0.0020835,             0.89432,             0.62303,             0.67084,             0.37914,            0.035099,           0.0079644,           0.0091692,           0.0011464,           0.0011464,           0.0011464
